45,45,65.6236,45,45,45,45,10.4295,45,45,45,45,58.5333,45,45,45,45,58.6013,45,45,45,45,31.8674,45,45,5,5,7,5,5,5,5,7,5,5,5,5,6,5,5,5,5,3,5,5,5,5,5,5,5,30,30,29.1343,30,30,30,30,24.2615,30,30,30,30,24.2936,30,30,30,30,20.5487,30,30,30,30,47.3232,30,30;
45,45,31.12,45,45,45,45,17.0884,45,45,45,13.4527,30.8013,45,45,45,60.6974,37.2429,20.8322,45,45,32.7899,55.5784,45,45,5,5,4,5,5,5,5,6,5,5,5,4,7,5,5,5,3,6,3,5,5,6,4,5,5,30,30,23.0529,30,30,30,30,30.9984,30,30,30,35.911,29.1154,30,30,30,33.82,43.5448,23.0528,30,30,21.8641,21.7025,30,30;
45,45,12.2271,45,45,45,45,75.1641,65.4784,41.4909,45,45,36.2361,45,45,45,45,46.0706,45,45,45,45,17.4108,45,45,5,5,5,5,5,5,5,6,6,5,5,5,6,5,5,5,5,4,5,5,5,5,4,5,5,30,30,37.849,30,30,30,30,48.586,29.7812,46.2679,30,30,46.2062,30,30,30,30,18.8952,30,30,30,30,45.8214,30,30;
45,45,54.0172,45,45,45,45,49.0213,45,45,45,45,11.0473,45,45,45,45,44.1094,45,45,45,45,51.6334,70.5502,45,5,5,7,5,5,5,5,4,5,5,5,5,3,5,5,5,5,7,5,5,5,5,5,4,5,30,30,30.3054,30,30,30,30,38.0197,30,30,30,30,39.0529,30,30,30,30,28.5544,30,30,30,30,22.5007,42.6662,30;
45,45,74.4075,45,45,45,73.6053,67.1819,45,45,45,22.2942,65.2401,45,45,45,59.568,68.1601,45,45,45,45,60.9264,45,45,5,5,7,5,5,5,7,4,5,5,5,5,7,5,5,5,6,5,5,5,5,5,3,5,5,30,30,15.9925,30,30,30,42.4083,22.102,30,30,30,30.1129,13.1905,30,30,30,16.0605,31.123,30,30,30,30,23.6742,30,30;
45,45,41.0147,45,45,45,25.0422,48.3621,70.2887,45,45,48.1883,52.0554,59.3943,45,45,45,48.9351,44.5976,45,45,25.2936,76.9493,23.396,25.9559,5,5,6,5,5,5,3,7,6,5,5,3,6,7,5,5,5,7,6,5,5,5,3,4,3,30,30,14.5684,30,30,30,36.3189,33.7826,25.0848,30,30,39.1073,34.7117,35.7617,30,30,30,48.7245,31.1039,30,30,18.6946,16.2205,15.5404,39.6216;
45,45,59.4809,45,45,60.0024,45,56.5303,45,45,29.61,42.5041,34.2914,45,45,14.3233,14.5319,76.0189,45,45,45,45,53.4949,45,45,5,5,6,5,5,5,5,5,5,5,7,5,7,5,5,5,3,7,5,5,5,5,5,5,5,30,30,27.0363,30,30,44.0259,30,18.9098,30,30,43.9485,13.4203,44.5672,30,30,13.0424,12.5393,20.3187,30,30,30,30,37.1705,30,30;
45,45,43.6907,45,45,45,38.991,72.3604,45,45,45,45,79.3949,45,45,45,45,53.3571,45,45,58.4459,40.4243,64.4397,45,45,5,5,6,5,5,5,4,5,5,5,5,5,5,5,5,5,5,3,5,5,4,3,6,5,5,30,30,10.8794,30,30,30,14.0661,31.9651,30,30,30,30,41.6303,30,30,30,30,35.9567,30,30,15.0915,19.088,43.6338,30,30;
45,45,45.5363,45,45,45,45,66.1408,45,45,45,45,69.8641,76.6914,22.7031,45,37.0575,37.5111,45,73.4656,45,45,22.5316,45,45,5,5,5,5,5,5,5,3,5,5,5,5,7,6,7,5,6,3,5,5,5,5,4,5,5,30,30,34.7649,30,30,30,30,28.8119,30,30,30,30,15.262,49.882,19.8921,30,18.4551,18.9987,30,24.3088,30,30,25.717,30,30;
45,45,66.0463,45,45,45,45,26.0767,45,45,45,45,58.5373,41.9253,45,45,45,77.6841,73.7524,45,75.4507,57.2349,64.1119,64.7397,22.0457,5,5,3,5,5,5,5,4,5,5,5,5,3,5,5,5,5,3,3,5,7,6,6,4,6,30,30,11.9851,30,30,30,30,28.6155,30,30,30,30,48.7333,13.187,30,30,30,24.682,39.8664,30,14.556,10.432,23.83,45.1962,17.2357;
45,45,65.6965,45,45,45,45,16.0748,45,45,45,45,41.4585,45,45,45,50.1614,55.5345,52.1623,45,45,45,16.7536,57.4992,45,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,6,5,5,5,5,5,5,5,30,30,12.5733,30,30,30,30,43.8428,30,30,30,30,23.8619,30,30,30,20.2981,46.1239,24.2682,30,30,30,49.1136,21.8337,30;
45,45,73.0046,45,45,45,45,45.8966,45,45,45,45,78.1827,59.5763,45,45,45,17.3718,39.6887,56.235,45,45,27.1506,45,45,5,5,6,5,5,5,5,3,5,5,5,5,7,6,5,5,5,4,4,5,5,5,7,5,5,30,30,34.6091,30,30,30,30,48.2668,30,30,30,30,23.8099,17.8823,30,30,30,19.2095,18.406,39.4073,30,30,11.4871,30,30;
45,45,55.2883,45,45,45,45,26.6299,45,45,45,45,54.2781,48.0967,45,45,12.7275,52.4663,45,45,23.913,14.1114,19.1986,45,45,5,5,5,5,5,5,5,7,5,5,5,5,4,3,5,5,4,4,5,5,6,6,3,5,5,30,30,32.8953,30,30,30,30,11.3765,30,30,30,30,22.022,25.7253,30,30,34.8812,30.5208,30,30,26.9794,35.5094,26.0799,30,30;
45,45,24.6866,45,45,45,45,42.5364,45,45,45,45.4335,36.7689,11.3344,75.4429,45,74.4411,30.7818,45,64.575,45,45,12.0365,10.9882,57.5197,5,5,3,5,5,5,5,3,5,5,5,3,5,6,6,5,3,7,5,6,5,5,6,6,4,30,30,14.9712,30,30,30,30,24.4397,30,30,30,39.8374,28.1667,37.1909,19.1973,30,16.9019,47.1727,30,27.234,30,30,11.7377,39.9715,30.3681;
45,45,28.0316,45,45,45,45,25.6733,45,45,45,45,13.9927,49.4871,45,45,22.9266,69.0659,33.6397,45,45,45,17.3023,30.6546,20.5431,5,5,3,5,5,5,5,7,5,5,5,5,7,5,5,5,6,7,3,5,5,5,7,4,6,30,30,36.8463,30,30,30,30,23.8942,30,30,30,30,39.2803,46.6701,30,30,48.8569,48.8129,46.5028,30,30,30,27.0015,43.5577,31.1456;
45,45,30.9285,45,45,45,45,67.6717,61.7846,45,45,45,24.8151,45,45,45,48.5595,14.8793,45,45,45,44.8452,55.6346,40.3591,45,5,5,6,5,5,5,5,7,6,5,5,5,7,5,5,5,5,6,5,5,5,7,7,6,5,30,30,31.1972,30,30,30,30,32.3415,15.7953,30,30,30,21.8718,30,30,30,29.9661,28.7934,30,30,30,49.6524,29.5609,13.6514,30;
45,45,56.0585,45,45,45,45,45.7991,45,45,45,45,52.6403,19.3466,28.6704,45,45,24.8142,45,32.0375,45,51.1844,63.0778,45,33.6763,5,5,4,5,5,5,5,7,5,5,5,5,5,3,7,5,5,6,5,7,5,6,7,5,6,30,30,36.8142,30,30,30,30,10.6464,30,30,30,30,31.624,32.9327,25.2218,30,30,45.9876,30,19.8662,30,41.797,36.3805,30,11.3606;
45,45,46.0887,45,45,73.7334,77.4919,72.9585,45,45,58.6141,45,16.7703,45,45,45,45,52.3962,51.1064,45,45,45,33.2885,45,45,5,5,6,5,5,7,6,7,5,5,5,5,7,5,5,5,5,4,5,5,5,5,6,5,5,30,30,26.3407,30,30,46.7598,37.9879,21.4321,30,30,10.3167,30,11.8261,30,30,30,30,42.8428,19.339,30,30,30,10.5004,30,30;
45,47.2183,68.2079,45,45,45,45,48.5271,45,45,45,45,31.6233,45,45,45,45,78.2842,45,45,45,45,37.7887,45,45,5,5,7,5,5,5,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,7,5,5,30,33.1572,13.2352,30,30,30,30,36.5982,30,30,30,30,41.2374,30,30,30,30,45.0974,30,30,30,30,15.389,30,30;
]
